track_id,condition_id,method,generation,benchmark_stratum,opportunity_count,query_cost,scope_leakage,uar,frr,residual_escalation_rate
paired_original_bank,legacy_registry_A12,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A12,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A12,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A12,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A12,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A13,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A13,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A13,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A13,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A13,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A13,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A14,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A14,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A14,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
paired_original_bank,legacy_registry_A14,legacy_mavs_sl_registry,1,generator_leave_out,2500,0,0,0.0009606147934678194,0.004797806716929404,0.2676
paired_original_bank,legacy_registry_A14,legacy_mavs_sl_registry,1,long_horizon_recurrence,2500,0,0,0.0008424599831508003,0.002284843869002285,0.2964
paired_original_bank,legacy_registry_A14,legacy_mavs_sl_registry,1,policy_semantic_transfer,2500,0,0,0.0027397260273972603,0.006405693950177936,0.278
paired_original_bank,legacy_registry_A15,legacy_mavs_sl_registry,1,corruption_composition_leave_out,2500,0,0,0.003937007874015748,0.0026954177897574125,0.2992
paired_original_bank,legacy_registry_A15,legacy_mavs_sl_registry,1,corruption_family_leave_out,2500,0,0,0.0010893246187363835,0.0050568900126422255,0.294
paired_original_bank,legacy_registry_A15,legacy_mavs_sl_registry,1,domain_leave_out,2500,0,0,0.0029644268774703555,0.006048387096774193,0.298
