track_id,condition_id,reference_id,generation,metric,paired_point_delta,ci_lower,ci_upper,confidence_method,world_count
paired_original_bank,legacy_registry_A20,v04_cumulative,1,residual_escalation_rate,0.061666666666666675,0.04793,0.07520166666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A20,v04_cumulative,1,query_cost,-47.67333333333333,-47.85,-47.5,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A21,v04_cumulative,1,uar,0.0,0.0,0.0,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A21,v04_cumulative,1,frr,0.0048046506215165975,0.003256489056896738,0.006354745622057863,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A21,v04_cumulative,1,residual_escalation_rate,0.46166666666666667,0.4423333333333333,0.480675,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A21,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.503249999999994,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A22,v04_cumulative,1,uar,0.0022360640232017043,0.0010465186442315064,0.0036256643919687394,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A22,v04_cumulative,1,frr,0.0,0.0,0.0,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A22,v04_cumulative,1,residual_escalation_rate,0.3938666666666667,0.3771983333333333,0.40940166666666666,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A22,v04_cumulative,1,query_cost,-47.67333333333333,-47.843333333333334,-47.50333333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A23,v04_cumulative,1,uar,0.0022360640232017043,0.001045891889913629,0.003580041669783516,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A23,v04_cumulative,1,frr,0.0048046506215165975,0.003367236458341927,0.006462983427531628,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A23,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.05953166666666667,0.08366833333333333,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A23,v04_cumulative,1,query_cost,-47.67333333333333,-47.856750000000005,-47.5,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A24,v04_cumulative,1,uar,0.0022360640232017043,0.0010363340363340363,0.0035990041560693712,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A24,v04_cumulative,1,frr,0.0048046506215165975,0.003390785199030115,0.006362630329033562,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A24,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.059533333333333334,0.08393666666666665,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A24,v04_cumulative,1,query_cost,-47.67333333333333,-47.85333333333333,-47.5,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A25,v04_cumulative,1,uar,0.0022360640232017043,0.001070299810562492,0.0036655921859273305,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A25,v04_cumulative,1,frr,0.0048046506215165975,0.0032615152097451197,0.006422470076598612,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A25,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06073166666666666,0.08386999999999999,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A25,v04_cumulative,1,query_cost,-47.67333333333333,-47.843333333333334,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A26,v04_cumulative,1,uar,0.0022360640232017043,0.0010537823019707076,0.003677778354227628,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A26,v04_cumulative,1,frr,0.0048046506215165975,0.003337393725365375,0.006435226522855686,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A26,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.05959833333333333,0.08426666666666667,paired_world_bootstrap_2000,300
