result_type,identifier,value
nonpositive_forward_transfer,A4-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A4-g2-domain_leave_out-structural,-0.0012439325380502186
nonpositive_forward_transfer,A4-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A4-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A4-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A4-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A4-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A4-g3-domain_leave_out-surface,-0.0003276057897907414
nonpositive_forward_transfer,A4-g3-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A4-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A4-g3-policy_semantic_transfer-surface,-8.545406123550148e-05
nonpositive_forward_transfer,A40-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A40-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A40-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A40-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A40-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A40-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A40-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A40-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A40-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A40-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A40-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A40-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A40-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A40-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A40-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A40-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A40-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A40-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A40-g2-corruption_composition_leave_out-adversarial,-0.03709992784992777
nonpositive_forward_transfer,A40-g2-corruption_family_leave_out-adversarial,-0.03446153846153849
nonpositive_forward_transfer,A40-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A40-g2-domain_leave_out-adversarial,-0.05117476383265862
nonpositive_forward_transfer,A40-g2-domain_leave_out-structural,-0.018698477992595608
nonpositive_forward_transfer,A40-g2-generator_leave_out-adversarial,-0.03501098901098909
nonpositive_forward_transfer,A40-g2-generator_leave_out-structural,-0.0035982774212653945
nonpositive_forward_transfer,A40-g2-long_horizon_recurrence-adversarial,-0.03039999999999987
nonpositive_forward_transfer,A40-g2-policy_semantic_transfer-adversarial,-0.029763157894736825
nonpositive_forward_transfer,A40-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A40-g3-corruption_composition_leave_out-adversarial,-0.03199999999999992
nonpositive_forward_transfer,A40-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A40-g3-corruption_family_leave_out-adversarial,-0.03032954545454547
nonpositive_forward_transfer,A40-g3-corruption_family_leave_out-structural,-0.008133004078824668
nonpositive_forward_transfer,A40-g3-domain_leave_out-adversarial,-0.0268571428571428
nonpositive_forward_transfer,A40-g3-generator_leave_out-adversarial,-0.029333333333333378
nonpositive_forward_transfer,A40-g3-long_horizon_recurrence-adversarial,-0.032260869565217454
nonpositive_forward_transfer,A40-g3-policy_semantic_transfer-adversarial,-0.028307692307692256
nonpositive_forward_transfer,A41-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A41-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A41-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A41-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A41-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A41-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A41-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A41-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A41-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A41-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A41-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A41-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A41-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A41-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A41-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A41-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A41-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A41-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A41-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A41-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A41-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A41-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A42-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A42-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A42-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A42-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A42-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A42-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A42-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A42-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A42-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A42-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A42-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A42-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A42-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A42-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A42-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A42-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A42-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A42-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A42-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A42-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A42-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A42-g3-policy_semantic_transfer-surface,-0.004744077547672809
nonpositive_forward_transfer,A43-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A43-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A43-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A43-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A43-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A43-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A43-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A43-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A43-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A43-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A43-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A43-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A43-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A43-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A43-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g2-corruption_family_leave_out-surface,-0.002858868969896955
nonpositive_forward_transfer,A43-g2-domain_leave_out-structural,-0.0114257507198684
nonpositive_forward_transfer,A43-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A43-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A43-g2-policy_semantic_transfer-surface,-0.0072123751632835464
nonpositive_forward_transfer,A43-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A43-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A44-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A44-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A44-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A44-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A44-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A44-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A44-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A44-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A44-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A44-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A44-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A44-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A44-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A44-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A44-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g2-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g2-corruption_family_leave_out-surface,-0.0373734236120804
nonpositive_forward_transfer,A44-g2-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g2-domain_leave_out-structural,-0.02160756890168647
nonpositive_forward_transfer,A44-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A44-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A44-g2-policy_semantic_transfer-surface,-0.010939187002461992
nonpositive_forward_transfer,A44-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g3-corruption_composition_leave_out-surface,-0.041246082621082536
nonpositive_forward_transfer,A44-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A44-g3-generator_leave_out-surface,-0.0028882974137692807
nonpositive_forward_transfer,A44-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A45-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A45-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A45-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A45-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A45-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A45-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A45-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A45-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A45-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A45-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A45-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g2-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g2-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g2-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A45-g2-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g2-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g2-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g2-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A45-g2-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A45-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A45-g2-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A45-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A45-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g3-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A45-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g3-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g3-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A45-g3-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A45-g3-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A45-g3-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A45-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A45-g3-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A46-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A46-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A46-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A46-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A46-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A46-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A46-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A46-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A46-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A46-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A46-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g2-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g2-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g2-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g2-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A46-g2-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g2-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g2-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A46-g2-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A46-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A46-g2-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A46-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g3-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g3-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g3-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A46-g3-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A46-g3-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A46-g3-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A46-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A46-g3-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A47-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A47-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A47-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A47-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A47-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A47-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A47-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g2-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g2-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g2-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g2-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g2-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g2-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g2-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g2-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A47-g2-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A47-g2-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A47-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A47-g2-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A47-g2-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A47-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g3-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g3-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g3-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g3-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g3-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g3-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A47-g3-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A47-g3-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A47-g3-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A47-g3-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A47-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A47-g3-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A47-g3-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A48-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A48-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A48-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A48-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A48-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A48-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A48-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A48-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A48-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A48-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A48-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A48-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A48-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A48-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A48-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A48-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A48-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A48-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A48-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A48-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A48-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A48-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A49-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A49-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A49-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A49-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A49-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A49-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A49-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A49-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A49-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A49-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A49-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A49-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A49-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A49-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A49-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A49-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A49-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A49-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A49-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A49-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A49-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A49-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A5-g1-corruption_composition_leave_out-adversarial,0.0
