ablation_id,exact_condition,condition,generation,competitive,oracle,config_hash,worlds,decisions,uar,uar_exact_ci_low,uar_exact_ci_high,frr,escalation_rate,mean_reward,objective,objective_ci_low,objective_ci_high,objective_cvar10,objective_worst_world,catastrophic_interference,irreversible_interference,scope_leakage_rate,diagnostic_reuse_rate,novel_diagnostic_yield,promotion_rate,update_stability,mean_time_to_recovery,early_loss,late_loss,recurrence_errors,adversarial_failures,retained_bytes,trace_complete
A16,No escalation: force binary decisions.,cumulative,1,True,False,ec2ea36c9dc2bfa8990c9e8dbb4b7803fa4dc9b8b672d6f35ca6425659c4c837,300,15000,0.05790397192534694,0.05224935747807252,0.06397412429730481,0.06391020501660749,0.0,0.8643666666666666,0.6779090113427197,0.6534678524384562,0.6996762715395602,0.21659126115005206,-0.08381283422459897,32,16,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.276666666666666,0.13724999999999998,0.12333333333333334,175,69,573440,True
A16,No escalation: force binary decisions.,cumulative,2,True,False,ec2ea36c9dc2bfa8990c9e8dbb4b7803fa4dc9b8b672d6f35ca6425659c4c837,300,15000,0.03767014878125989,0.033110722189762964,0.04266245117875489,0.08408200875374337,0.0,0.8592666666666666,0.7159096228647289,0.697736941941947,0.732765527740254,0.3619854241210302,-0.1945555555555556,29,13,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,6.093333333333334,0.14641666666666667,0.14366666666666664,193,115,1064960,True
A16,No escalation: force binary decisions.,cumulative,3,True,False,ec2ea36c9dc2bfa8990c9e8dbb4b7803fa4dc9b8b672d6f35ca6425659c4c837,300,15000,0.03330305782621859,0.029107657634757353,0.037916714713286004,0.091493924231594,0.0,0.8582666666666666,0.7211859951624526,0.7010490706252759,0.743820635080061,0.3166208527421366,0.06021985815602848,24,15,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,6.523333333333333,0.14983333333333335,0.13199999999999998,178,182,1556480,True
A16,No escalation: force binary decisions.,fresh,1,True,False,ec2ea36c9dc2bfa8990c9e8dbb4b7803fa4dc9b8b672d6f35ca6425659c4c837,300,15000,0.05790397192534694,0.05224935747807252,0.06397412429730481,0.06391020501660749,0.0,0.8643666666666666,0.6779090113427197,0.6535211837103161,0.7019592079673075,0.21659126115005206,-0.08381283422459897,32,16,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.276666666666666,0.13724999999999998,0.12333333333333334,175,69,573440,True
A16,No escalation: force binary decisions.,fresh,2,True,False,ec2ea36c9dc2bfa8990c9e8dbb4b7803fa4dc9b8b672d6f35ca6425659c4c837,300,15000,0.045584045584045586,0.04057255558335948,0.05102020568091192,0.07544344621055056,0.0,0.8604333333333334,0.7033291800993547,0.6835929430460091,0.7228109880830281,0.3016507240902217,-0.14677777777777778,35,14,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,5.953333333333333,0.15058333333333332,0.13449999999999998,178,115,573440,True
A16,No escalation: force binary decisions.,fresh,3,True,False,ec2ea36c9dc2bfa8990c9e8dbb4b7803fa4dc9b8b672d6f35ca6425659c4c837,300,15000,0.03814713896457766,0.033657188170807234,0.04305042280816583,0.08899213724088635,0.0,0.8554666666666667,0.7075523642891249,0.6866290042011314,0.7285455427892591,0.3095480455310842,-0.018447415329768305,28,15,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,6.506666666666667,0.15391666666666665,0.13616666666666666,183,182,573440,True
A17,Reject-on-unknown.,cumulative,1,True,False,51c0d928fffda2f466839b64a78bcad76b12ae21b54aafffa707201bcc2adb45,300,15000,0.005423512521933323,0.0037587775989492813,0.007570643140322672,0.3012255182682396,0.08446666666666666,0.5897300000000001,0.4381186920136609,0.40324701808165214,0.4743369720334726,-0.21297569057761978,-0.5756060606060607,0,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,9.452961672473867,0.41048333333333337,0.3904166666666667,508,239,573440,True
A17,Reject-on-unknown.,cumulative,2,True,False,51c0d928fffda2f466839b64a78bcad76b12ae21b54aafffa707201bcc2adb45,300,15000,0.009971509971509971,0.007670649622659877,0.0127400924341242,0.38931121861322276,0.034466666666666666,0.51603,0.3330436946178738,0.29693671604119215,0.3701154350372642,-0.3307046878803195,-0.7038837209302325,7,1,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,12.289285714285715,0.504925,0.4709166666666666,666,471,1064960,True
A17,Reject-on-unknown.,cumulative,3,True,False,51c0d928fffda2f466839b64a78bcad76b12ae21b54aafffa707201bcc2adb45,300,15000,0.0051468362095065095,0.003566888836689772,0.007184828450296126,0.46342625685013106,0.031933333333333334,0.4548766666666667,0.2540719351220384,0.22281551736326227,0.29809975928981025,-0.3577819327736875,-0.7166216216216217,2,3,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,13.093189964157705,0.5423583333333333,0.5604666666666667,816,656,1556480,True
A17,Reject-on-unknown.,fresh,1,True,False,51c0d928fffda2f466839b64a78bcad76b12ae21b54aafffa707201bcc2adb45,300,15000,0.005423512521933323,0.0037587775989492813,0.007570643140322672,0.3012255182682396,0.08446666666666666,0.5897300000000001,0.4381186920136609,0.40961553898954783,0.4695987663922398,-0.21297569057761978,-0.5756060606060607,0,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,9.452961672473867,0.41048333333333337,0.3904166666666667,508,239,573440,True
A17,Reject-on-unknown.,fresh,2,True,False,51c0d928fffda2f466839b64a78bcad76b12ae21b54aafffa707201bcc2adb45,300,15000,0.003798670465337132,0.002435350145157618,0.005646881122029988,0.38551025109421794,0.0752,0.49998666666666663,0.32705464435710685,0.29429423750960565,0.36487365963104496,-0.3312380212136528,-0.7038837209302325,5,0,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,12.114285714285714,0.5201,0.48345,649,471,573440,True
A17,Reject-on-unknown.,fresh,3,True,False,51c0d928fffda2f466839b64a78bcad76b12ae21b54aafffa707201bcc2adb45,300,15000,0.003178928247048138,0.0019688506088867503,0.004855245931595309,0.4610436025732666,0.058866666666666664,0.4419366666666667,0.2434599424206805,0.20767372826053568,0.27745167753182765,-0.35831526610702086,-0.7166216216216217,2,2,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,13.03956834532374,0.5544166666666667,0.5770166666666667,812,656,573440,True
A18,Accept-on-unknown.,cumulative,1,True,False,6d36e04abf11de4d2879a0cb3b0b3de5b86b3719799739811c41faac7e1c6d23,300,15000,0.151220290317435,0.1424357865393932,0.16033059716465536,0.0059557897148093,0.08446666666666666,0.7579300000000001,0.35173885559261,0.30702115384826006,0.39415061910107757,-0.4714562584621503,-1.2754761904761902,131,76,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.3566666666666665,0.24698333333333333,0.2539166666666667,222,77,573440,True
A18,Accept-on-unknown.,cumulative,2,True,False,6d36e04abf11de4d2879a0cb3b0b3de5b86b3719799739811c41faac7e1c6d23,300,15000,0.18154479265590376,0.1721093995863488,0.19127509967880724,0.009329647546648237,0.034466666666666666,0.7476966666666667,0.24338862180630896,0.19973460020957212,0.2922596584117639,-0.6238862238704234,-0.9507894736842104,165,86,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,6.576666666666667,0.242925,0.25325,262,149,1064960,True
A18,Accept-on-unknown.,cumulative,3,True,False,6d36e04abf11de4d2879a0cb3b0b3de5b86b3719799739811c41faac7e1c6d23,300,15000,0.21510747805025734,0.20525063799138937,0.22521642509551737,0.00881582082439838,0.031933333333333334,0.68691,0.12880268124489616,0.06802583660806778,0.18761602238707534,-0.7259881278710586,-1.262103448275862,229,123,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,6.76,0.3016083333333333,0.33913333333333334,309,216,1556480,True
A18,Accept-on-unknown.,fresh,1,True,False,6d36e04abf11de4d2879a0cb3b0b3de5b86b3719799739811c41faac7e1c6d23,300,15000,0.151220290317435,0.1424357865393932,0.16033059716465536,0.0059557897148093,0.08446666666666666,0.7579300000000001,0.35173885559261,0.30574544418956967,0.3966439125138088,-0.4714562584621503,-1.2754761904761902,131,76,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.3566666666666665,0.24698333333333333,0.2539166666666667,222,77,573440,True
A18,Accept-on-unknown.,fresh,2,True,False,6d36e04abf11de4d2879a0cb3b0b3de5b86b3719799739811c41faac7e1c6d23,300,15000,0.17537195314973092,0.1660672071404618,0.1849773739947575,0.0055286800276434,0.0752,0.7316533333333333,0.23739957154554195,0.19350892607943085,0.2853811537771812,-0.6254862238704234,-0.9507894736842104,163,85,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,6.496666666666667,0.2581,0.2657833333333333,245,149,573440,True
A18,Accept-on-unknown.,fresh,3,True,False,6d36e04abf11de4d2879a0cb3b0b3de5b86b3719799739811c41faac7e1c6d23,300,15000,0.21313957008779896,0.20331666239436685,0.22321633466515178,0.006433166547533953,0.058866666666666664,0.67397,0.11819068854353823,0.07433783587046046,0.16111071116173353,-0.7248611437440745,-1.262103448275862,229,122,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,6.72,0.31366666666666665,0.35568333333333335,305,216,573440,True
A19,No bounded mitigation: safe evidence cannot protect recall.,cumulative,1,True,False,072baab697eb695e7c413fe7a6d0fbf96526429d8e0049afce54f51a0a654a95,300,15000,0.002233211038443133,0.0012214382939212368,0.0037441126651344163,0.007559271561104112,0.34353333333333336,0.76587,0.685265606050902,0.6741903755258274,0.697576979176272,0.4317774719118432,0.12437878787878791,0,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.326666666666667,0.23568333333333338,0.23055000000000006,16,4,573440,True
A19,No bounded mitigation: safe evidence cannot protect recall.,cumulative,2,True,False,072baab697eb695e7c413fe7a6d0fbf96526429d8e0049afce54f51a0a654a95,300,15000,0.006647673314339981,0.00479513596574673,0.00897521008458213,0.011863625892651462,0.339,0.7588166666666667,0.6692630656365239,0.6550294631753402,0.6841545787153167,0.4234635651263121,0.3163333333333333,4,1,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,7.381270903010034,0.2487166666666667,0.23741666666666664,29,3,1064960,True
A19,No bounded mitigation: safe evidence cannot protect recall.,cumulative,3,True,False,072baab697eb695e7c413fe7a6d0fbf96526429d8e0049afce54f51a0a654a95,300,15000,0.003330305782621859,0.0020882256946531145,0.005037806459072772,0.011317607815106028,0.3926,0.7283766666666668,0.6379877671513019,0.625186262506451,0.649216694268292,0.4275224041785457,0.33954054054054056,1,3,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,7.293333333333333,0.2725083333333334,0.27291666666666664,21,10,1556480,True
A19,No bounded mitigation: safe evidence cannot protect recall.,fresh,1,True,False,072baab697eb695e7c413fe7a6d0fbf96526429d8e0049afce54f51a0a654a95,300,15000,0.002233211038443133,0.0012214382939212368,0.0037441126651344163,0.007559271561104112,0.34353333333333336,0.76587,0.685265606050902,0.6730603494454414,0.6983476891098741,0.4317774719118432,0.12437878787878791,0,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.326666666666667,0.23568333333333338,0.23055000000000006,16,4,573440,True
A19,No bounded mitigation: safe evidence cannot protect recall.,fresh,2,True,False,072baab697eb695e7c413fe7a6d0fbf96526429d8e0049afce54f51a0a654a95,300,15000,0.00205761316872428,0.001096032995879985,0.00351601094080339,0.006910850034554251,0.3926,0.73441,0.647979385408489,0.6349784374028098,0.6602476028751261,0.4175675944303414,0.22033333333333333,2,0,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,7.478260869565218,0.27229166666666665,0.26256666666666667,15,3,573440,True
A19,No bounded mitigation: safe evidence cannot protect recall.,fresh,3,True,False,072baab697eb695e7c413fe7a6d0fbf96526429d8e0049afce54f51a0a654a95,300,15000,0.0015137753557372085,0.0007261452794743255,0.00278211898515606,0.008220157255182273,0.4296,0.7098933333333333,0.6194945823031766,0.6070318028429883,0.6298623754066219,0.429934421560999,0.33954054054054056,0,2,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,7.363333333333333,0.2888666666666667,0.2929666666666667,15,11,573440,True
A2,Threshold-only learning: test whether diagnostic synthesis is unnecessary.,cumulative,1,True,False,e745945f5e87fbb22a1785a4bc8091163c3296ded0bbbd823518e00587f4d561,300,15000,0.006699633115329399,0.004832648089075665,0.009045279585686503,0.018783644485167793,0.34473333333333334,0.7469566666666666,0.6517688929015194,0.6361686498990269,0.6654379049963423,0.39451082696958134,0.07966666666666673,4,2,0.0,,,0.0,1.0,6.306666666666667,0.24838333333333337,0.24695000000000003,38,5,573440,True
A2,Threshold-only learning: test whether diagnostic synthesis is unnecessary.,cumulative,2,True,False,e745945f5e87fbb22a1785a4bc8091163c3296ded0bbbd823518e00587f4d561,300,15000,0.0074390629946185505,0.005470916191517218,0.00988023047776981,0.014973508408200876,0.34786666666666666,0.74862,0.6542415798244436,0.63894972567392,0.6711691299738447,0.4023132391733055,0.2523787878787879,4,2,0.005266666666666667,0.6345798865112463,,0.0,1.0,6.993311036789297,0.2559833333333334,0.24981666666666663,36,5,1064960,True
A2,Threshold-only learning: test whether diagnostic synthesis is unnecessary.,cumulative,3,True,False,e745945f5e87fbb22a1785a4bc8091163c3296ded0bbbd823518e00587f4d561,300,15000,0.004238570996064184,0.0028182918371389074,0.006120132196433639,0.013700262091970455,0.39753333333333335,0.7210366666666667,0.6274768279962056,0.6141285630298711,0.6414096948366395,0.4195174633360474,0.33954054054054056,3,3,0.0058,0.47289719626168225,,0.0,1.0,7.1433333333333335,0.2750583333333334,0.2819166666666667,28,10,1556480,True
A2,Threshold-only learning: test whether diagnostic synthesis is unnecessary.,fresh,1,True,False,e745945f5e87fbb22a1785a4bc8091163c3296ded0bbbd823518e00587f4d561,300,15000,0.006699633115329399,0.004832648089075665,0.009045279585686503,0.018783644485167793,0.34473333333333334,0.7469566666666666,0.6517688929015194,0.636555099558881,0.6628174141213904,0.39451082696958134,0.07966666666666673,4,2,0.0,,,0.0,1.0,6.306666666666667,0.24838333333333337,0.24695000000000003,38,5,573440,True
A2,Threshold-only learning: test whether diagnostic synthesis is unnecessary.,fresh,2,True,False,e745945f5e87fbb22a1785a4bc8091163c3296ded0bbbd823518e00587f4d561,300,15000,0.006647673314339981,0.00479513596574673,0.00897521008458213,0.0165860400829302,0.39,0.7188666666666667,0.6198141669858979,0.6052868407323382,0.6328674170469332,0.39524576890411117,0.2043333333333333,8,1,0.0,,,0.0,1.0,7.197324414715719,0.28420833333333334,0.2824666666666667,38,5,573440,True
A2,Threshold-only learning: test whether diagnostic synthesis is unnecessary.,fresh,3,True,False,e745945f5e87fbb22a1785a4bc8091163c3296ded0bbbd823518e00587f4d561,300,15000,0.004844081138359067,0.0033156369929146787,0.006831574945762732,0.01512985465808911,0.42746666666666666,0.69928,0.5997659041667064,0.5872785125850757,0.6127466402430521,0.4195434654347922,0.33954054054054056,4,2,0.0,,,0.0,1.0,7.27,0.29634166666666667,0.30395,28,11,573440,True
A20,Raw-correlation hard veto: reintroduce the pre-DS-CF failure.,cumulative,1,True,False,0a552ef30e73ef5ddce9bb83cf777a825925b9b552ceb9b6e87f7916e592049f,300,15000,0.0041473919285372465,0.002710948803538165,0.006071025453598944,0.1488947428702325,0.39326666666666665,0.5675766666666667,0.4281147838963153,0.38379039345779725,0.4674644859606175,-0.5326350474144247,-0.8733636363636365,0,0,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,9.448669201520913,0.4270666666666667,0.42018333333333335,251,276,573440,True
A20,Raw-correlation hard veto: reintroduce the pre-DS-CF failure.,cumulative,2,True,False,0a552ef30e73ef5ddce9bb83cf777a825925b9b552ceb9b6e87f7916e592049f,300,15000,0.008863564419119974,0.006702189718633626,0.011494825820743269,0.28127159640635796,0.31533333333333335,0.46013333333333334,0.2765687916222824,0.22324645359971762,0.331053480680578,-0.7244165619058727,-1.0491363636363635,5,1,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,12.585657370517929,0.5474083333333334,0.5234333333333334,476,551,1064960,True
A20,Raw-correlation hard veto: reintroduce the pre-DS-CF failure.,cumulative,3,True,False,0a552ef30e73ef5ddce9bb83cf777a825925b9b552ceb9b6e87f7916e592049f,300,15000,0.0037844383893430216,0.002450540818383966,0.005581542238949976,0.3867047891350965,0.31593333333333334,0.3578433333333333,0.1437107359629508,0.09251114651746335,0.1941668848797308,-0.6638497447043924,-0.9625555555555557,1,2,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,14.412955465587045,0.6394666666666666,0.62165,626,778,1556480,True
A20,Raw-correlation hard veto: reintroduce the pre-DS-CF failure.,fresh,1,True,False,0a552ef30e73ef5ddce9bb83cf777a825925b9b552ceb9b6e87f7916e592049f,300,15000,0.0041473919285372465,0.002710948803538165,0.006071025453598944,0.1488947428702325,0.39326666666666665,0.5675766666666667,0.4281147838963153,0.3791770875373766,0.4742573997525545,-0.5326350474144247,-0.8733636363636365,0,0,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,9.448669201520913,0.4270666666666667,0.42018333333333335,251,276,573440,True
A20,Raw-correlation hard veto: reintroduce the pre-DS-CF failure.,fresh,2,True,False,0a552ef30e73ef5ddce9bb83cf777a825925b9b552ceb9b6e87f7916e592049f,300,15000,0.0030072807850585626,0.0018115206202366425,0.004692275016019312,0.2816171389080857,0.3768,0.4252133333333334,0.2460561693501891,0.18874609912869847,0.29889998751965524,-0.7265927814180678,-1.0491363636363635,4,0,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,13.119834710743802,0.5799500000000001,0.5577333333333333,465,553,573440,True
A20,Raw-correlation hard veto: reintroduce the pre-DS-CF failure.,fresh,3,True,False,0a552ef30e73ef5ddce9bb83cf777a825925b9b552ceb9b6e87f7916e592049f,300,15000,0.002119285498032092,0.0011591023153129168,0.0035532469397012226,0.3895639742673338,0.3538,0.33166333333333337,0.11611179701553553,0.06645434467144157,0.16623914856967978,-0.6644155566702044,-0.9625555555555557,1,1,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,14.697478991596638,0.6668000000000001,0.6491833333333334,631,778,573440,True
A21,No safe witness.,cumulative,1,True,False,ef8b614a308647a673c1568b7b0c69f07a45bd6a8a0be0c8a80e364cb6661fe0,300,15000,0.002233211038443133,0.0012214382939212368,0.0037441126651344163,0.007559271561104112,0.34353333333333336,0.76587,0.685265606050902,0.6704093009194784,0.6958571392825715,0.4317774719118432,0.12437878787878791,0,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.326666666666667,0.23568333333333338,0.23055000000000006,16,4,573440,True
A21,No safe witness.,cumulative,2,True,False,ef8b614a308647a673c1568b7b0c69f07a45bd6a8a0be0c8a80e364cb6661fe0,300,15000,0.006647673314339981,0.00479513596574673,0.00897521008458213,0.011863625892651462,0.339,0.7588166666666667,0.6692630656365239,0.6551010847752538,0.6852473177530668,0.4234635651263121,0.3163333333333333,4,1,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,7.381270903010034,0.2487166666666667,0.23741666666666664,29,3,1064960,True
A21,No safe witness.,cumulative,3,True,False,ef8b614a308647a673c1568b7b0c69f07a45bd6a8a0be0c8a80e364cb6661fe0,300,15000,0.003330305782621859,0.0020882256946531145,0.005037806459072772,0.011317607815106028,0.3926,0.7283766666666668,0.6379877671513019,0.6238630768985058,0.6531901718996144,0.4275224041785457,0.33954054054054056,1,3,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,7.293333333333333,0.2725083333333334,0.27291666666666664,21,10,1556480,True
A21,No safe witness.,fresh,1,True,False,ef8b614a308647a673c1568b7b0c69f07a45bd6a8a0be0c8a80e364cb6661fe0,300,15000,0.002233211038443133,0.0012214382939212368,0.0037441126651344163,0.007559271561104112,0.34353333333333336,0.76587,0.685265606050902,0.6703192041352676,0.6968282564593057,0.4317774719118432,0.12437878787878791,0,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.326666666666667,0.23568333333333338,0.23055000000000006,16,4,573440,True
A21,No safe witness.,fresh,2,True,False,ef8b614a308647a673c1568b7b0c69f07a45bd6a8a0be0c8a80e364cb6661fe0,300,15000,0.00205761316872428,0.001096032995879985,0.00351601094080339,0.006910850034554251,0.3926,0.73441,0.647979385408489,0.6351295551806643,0.6634261124854589,0.4175675944303414,0.22033333333333333,2,0,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,7.478260869565218,0.27229166666666665,0.26256666666666667,15,3,573440,True
A21,No safe witness.,fresh,3,True,False,ef8b614a308647a673c1568b7b0c69f07a45bd6a8a0be0c8a80e364cb6661fe0,300,15000,0.0015137753557372085,0.0007261452794743255,0.00278211898515606,0.008220157255182273,0.4296,0.7098933333333333,0.6194945823031766,0.6058891207458309,0.6303173495985548,0.429934421560999,0.33954054054054056,0,2,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,7.363333333333333,0.2888666666666667,0.2929666666666667,15,11,573440,True
A22,No danger witnesses: harm score acts alone.,cumulative,1,True,False,25f3997bc4bc20ca988aa839cf2f251de32aeeb35c86a06ec4db35e582a9cfaa,300,15000,0.019141808900941137,0.01589530324514119,0.02284588050470937,0.004352307868514488,0.3336,0.7587599999999999,0.6404758917090957,0.6249019997391912,0.6573543251033791,0.360611637783069,0.004818181818181881,9,3,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.113333333333333,0.24150000000000002,0.23600000000000004,31,4,573440,True
A22,No danger witnesses: harm score acts alone.,cumulative,2,True,False,25f3997bc4bc20ca988aa839cf2f251de32aeeb35c86a06ec4db35e582a9cfaa,300,15000,0.01361190250079139,0.010901794519289534,0.016783642702970746,0.006334945865008062,0.34226666666666666,0.75506,0.6486840912334931,0.6339203309436574,0.6632007604509343,0.3906502731444602,0.20833333333333343,10,2,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,6.913333333333333,0.24602500000000002,0.25170000000000003,36,1,1064960,True
A22,No danger witnesses: harm score acts alone.,cumulative,3,True,False,25f3997bc4bc20ca988aa839cf2f251de32aeeb35c86a06ec4db35e582a9cfaa,300,15000,0.007114744171964881,0.005232194295606748,0.009449991656329971,0.006909697402906838,0.3938,0.7283633333333334,0.6288836359674844,0.6152074188975173,0.6447367697383859,0.4200952287220564,0.3024545454545453,3,4,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,6.946666666666666,0.26665833333333333,0.27855,21,8,1556480,True
A22,No danger witnesses: harm score acts alone.,fresh,1,True,False,25f3997bc4bc20ca988aa839cf2f251de32aeeb35c86a06ec4db35e582a9cfaa,300,15000,0.019141808900941137,0.01589530324514119,0.02284588050470937,0.004352307868514488,0.3336,0.7587599999999999,0.6404758917090957,0.6250531019762214,0.6541346780343361,0.360611637783069,0.004818181818181881,9,3,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,6.113333333333333,0.24150000000000002,0.23600000000000004,31,4,573440,True
A22,No danger witnesses: harm score acts alone.,fresh,2,True,False,25f3997bc4bc20ca988aa839cf2f251de32aeeb35c86a06ec4db35e582a9cfaa,300,15000,0.014561570117125673,0.011754393206068234,0.01782896231700251,0.004376871688551025,0.38226666666666664,0.7291933333333334,0.6187834678190481,0.606144539652169,0.6330956709575514,0.3968008627072221,0.3003333333333334,13,4,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,7.003333333333333,0.27366666666666667,0.27165,28,1,573440,True
A22,No danger witnesses: harm score acts alone.,fresh,3,True,False,25f3997bc4bc20ca988aa839cf2f251de32aeeb35c86a06ec4db35e582a9cfaa,300,15000,0.009688162276718135,0.007468833857223125,0.012354944005829985,0.005718370264474625,0.4216,0.7083600000000001,0.599277570220634,0.5876254294261395,0.6107263869885975,0.3948455088717219,-0.10923529411764717,6,4,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,7.1466666666666665,0.2882166666666667,0.30045,26,8,573440,True
A23,No provenance diagnostics.,cumulative,1,True,False,ba061193963b7a5a0f162592b7ebdbdb1ee80f821c0e686070dfbbc25f2054f8,300,15000,0.0065401180411548895,0.004697270100390208,0.008862053955954241,0.005497652044439354,0.31653333333333333,0.7818866666666666,0.6963743017966069,0.6836466168271763,0.7068075973616034,0.4469804634774612,0.204378787878788,1,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,5.9,0.21982500000000002,0.21283333333333332,19,4,573440,True
A23,No provenance diagnostics.,cumulative,2,True,False,ba061193963b7a5a0f162592b7ebdbdb1ee80f821c0e686070dfbbc25f2054f8,300,15000,0.011079455523899969,0.008646879302245926,0.0139777618414695,0.008062658373646624,0.3266,0.7660433333333334,0.6684919601510633,0.6519711553692412,0.683029293702605,0.4171149110608224,0.20833333333333343,8,2,0.055466666666666664,0.6345798865112463,0.03761869978086194,0.0007333333333333333,0.9962411585709305,6.85,0.23805000000000007,0.2362833333333333,30,2,1064960,True
A23,No provenance diagnostics.,cumulative,3,True,False,ba061193963b7a5a0f162592b7ebdbdb1ee80f821c0e686070dfbbc25f2054f8,300,15000,0.005449591280653951,0.003819659245658043,0.007536623992104937,0.008577555396711936,0.3784666666666667,0.73843,0.645666189842024,0.6320540134319835,0.6582847833282849,0.44287031257157256,0.33892515592515576,2,3,0.0892,0.47289719626168225,0.03141614306428226,0.0007333333333333333,0.9959017618961857,6.88,0.25945,0.2668666666666667,22,9,1556480,True
A23,No provenance diagnostics.,fresh,1,True,False,ba061193963b7a5a0f162592b7ebdbdb1ee80f821c0e686070dfbbc25f2054f8,300,15000,0.0065401180411548895,0.004697270100390208,0.008862053955954241,0.005497652044439354,0.31653333333333333,0.7818866666666666,0.6963743017966069,0.6824718990963493,0.7095125040243236,0.4469804634774612,0.204378787878788,1,1,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,5.9,0.21982500000000002,0.21283333333333332,19,4,573440,True
A23,No provenance diagnostics.,fresh,2,True,False,ba061193963b7a5a0f162592b7ebdbdb1ee80f821c0e686070dfbbc25f2054f8,300,15000,0.0053814498258942705,0.0037296040749071058,0.007511991040739768,0.005183137525915688,0.3648,0.74968,0.6609595652202754,0.650547403954428,0.6740939001729528,0.4449027909346534,0.3003333333333334,7,2,0.05106666666666667,,0.03761869978086194,0.0007333333333333333,0.9962411585709305,6.863333333333333,0.2516583333333333,0.25443333333333334,22,2,573440,True
A23,No provenance diagnostics.,fresh,3,True,False,ba061193963b7a5a0f162592b7ebdbdb1ee80f821c0e686070dfbbc25f2054f8,300,15000,0.0037844383893430216,0.002450540818383966,0.005581542238949976,0.0061949011198475104,0.4056666666666667,0.72505,0.6336775428250421,0.6219739821179838,0.6456906672217088,0.4438914189618315,0.33954054054054056,2,2,0.0848,,0.03141614306428226,0.0007333333333333333,0.9959017618961857,6.91,0.27205,0.2834333333333333,19,9,573440,True
A24,No delayed-feedback handling: treat missing labels as negative evidence.,cumulative,1,True,False,65bc1c0da9477a8ecaaab0cff53c91d98eb526e4e9091f675f25c26bb453050c,300,15000,0.011963630563088213,0.009421462108325993,0.014973730240084266,0.005726720879624327,0.31853333333333333,0.7749533333333333,0.6776434402766889,0.6643399285885951,0.6906335783977563,0.43960166940216183,0.18837878787878798,3,2,0.0288,,0.06798096532970768,0.0005333333333333334,0.9967778544070415,5.993333333333333,0.22484166666666672,0.2209333333333334,24,4,573440,True
