point_id,family,mechanism,condition,competitive,oracle,config_hash,calls,tokens,latency_ms,memory_bytes,update_compute,normalized_compute,git_sha,environment_hash,registry_sha256,decisions,worlds,unsafe_total,safe_total,unsafe_accepted,false_rejected,escalated,uar,frr,escalation_rate,uar_hier_ci_low,uar_hier_ci_high,frr_hier_ci_low,frr_hier_ci_high,uar_exact_ci_low,uar_exact_ci_high,catastrophic_episodes,irreversible_episodes,mean_reward,governance_regret,dynamic_regret,brier,ece,adaptation_lag,recovery_delta,recurrence_errors,trace_complete,uar_mean,uar_median,uar_sd,uar_worst_decile,uar_worst_world,uar_cvar,frr_mean,frr_median,frr_sd,frr_worst_decile,frr_worst_world,frr_cvar,escalation_rate_mean,escalation_rate_median,escalation_rate_sd,escalation_rate_worst_decile,escalation_rate_worst_world,escalation_rate_cvar,governance_regret_mean,governance_regret_median,governance_regret_sd,governance_regret_worst_decile,governance_regret_worst_world,governance_regret_cvar,dynamic_regret_mean,dynamic_regret_median,dynamic_regret_sd,dynamic_regret_worst_decile,dynamic_regret_worst_world,dynamic_regret_cvar,brier_mean,brier_median,brier_sd,brier_worst_decile,brier_worst_world,brier_cvar,ece_mean,ece_median,ece_sd,ece_worst_decile,ece_worst_world,ece_cvar
conformal.online_conformal.cumulative.p00,conformal,online_conformal,cumulative,True,False,bc875435b9feef3f5e34e235d7399f29ea75d6c2c569b229b6446a321dccc1d9,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,5,68081,0.0,0.00011685519304477891,0.9077466666666667,0.0,0.0,0.0,0.0002588086232991403,0.0,0.00011451223889208384,0,0,0.40983133333333344,0.5901686666666666,0.8389652029324938,0.08221580812105408,0.15755249957179776,0.0,-4.000000000000122e-05,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00011557277707815342,0.0,0.002015687069133792,0.0,0.04,0.0011557277707815344,0.9077466666666667,0.92,0.06624793699093999,0.98,1.0,0.9920000000000001,0.5901686666666667,0.598,0.04302676939869979,0.6369999999999999,0.6509999999999999,0.6448933333333334,0.8389652029324939,0.8440555310611242,0.09775564698508643,0.981925946551318,1.116043040174134,1.0150844025872323,0.08221580812105408,0.08208999417961,0.01671943235671794,0.10346620305744862,0.13787305040199774,0.11223405269473422,0.15755249957179776,0.1570430228093982,0.029646233036117596,0.19512723902531573,0.26877005269639054,0.20800240449577218
conformal.online_conformal.cumulative.p01,conformal,online_conformal,cumulative,True,False,37ea74717d9735566cea9903311ac82099851dc4e534db4df58ae394eb6ccdc6,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,17,64853,0.0,0.0003973076563522483,0.8647066666666666,0.0,0.0,0.0001408844291235056,0.0007011248990065089,0.0,0.00011451223889208384,0,0,0.4374873333333334,0.5625126666666667,0.7975409226337289,0.08331732193148343,0.15238219364487124,0.0006666666666666666,-0.0009933333333333337,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00041453012644260474,0.0,0.004204893030987003,0.0,0.06896551724137931,0.004145301264426048,0.8647066666666666,0.88,0.08546956937348456,0.96,1.0,0.9802666666666668,0.5625126666666665,0.572,0.05541109852327018,0.6239999999999999,0.65,0.6372866666666666,0.7975409226337289,0.7924156405084912,0.09150185506482869,0.9250305628777393,1.0942224633280697,0.971399506383331,0.08331732193148343,0.08325679567198005,0.017028537722408654,0.10474206210332641,0.14086970738107193,0.11360923866604947,0.15238219364487124,0.15250329439556365,0.02968173191453958,0.1901961908915827,0.26435458953270996,0.20393660661073434
conformal.online_conformal.fresh.p00,conformal,online_conformal,fresh,True,False,c9331f6cff560abdfc71d44798554f6826f21831560ffbfaee519d1becaef519,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,5,68081,0.0,0.00011685519304477891,0.9077466666666667,0.0,0.0,0.0,0.00030395285991125794,0.0,0.00011451223889208384,0,0,0.40983133333333344,0.5901686666666666,0.8389652029324938,0.08221395011607499,0.15756508422475884,0.0,-4.000000000000122e-05,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00011557277707815342,0.0,0.002015687069133792,0.0,0.04,0.0011557277707815344,0.9077466666666667,0.92,0.06624793699093999,0.98,1.0,0.9920000000000001,0.5901686666666667,0.598,0.04302676939869979,0.6369999999999999,0.6509999999999999,0.6448933333333334,0.8389652029324939,0.8440555310611242,0.09775564698508643,0.981925946551318,1.116043040174134,1.0150844025872323,0.08221395011607499,0.08208999417961,0.016716027359718572,0.10346620305744862,0.13787305040199774,0.11223536283353709,0.15756508422475884,0.1570430228093982,0.029635695660865418,0.19512723902531573,0.26877005269639054,0.20800240788112848
conformal.online_conformal.fresh.p01,conformal,online_conformal,fresh,True,False,bc5d5b4cb1bf9afd0b472eaee2f9167c402060cff003516010fbd7161d8be3e2,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,17,64853,0.0,0.0003973076563522483,0.8647066666666666,0.0,0.0,0.00016106488811885687,0.0006570574198132139,0.0,0.00011451223889208384,0,0,0.4374873333333334,0.5625126666666667,0.7975409226337289,0.08331431550124899,0.15237390745894747,0.0006666666666666666,-0.0009933333333333337,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00041453012644260474,0.0,0.004204893030987003,0.0,0.06896551724137931,0.004145301264426048,0.8647066666666666,0.88,0.08546956937348456,0.96,1.0,0.9802666666666668,0.5625126666666665,0.572,0.05541109852327018,0.6239999999999999,0.65,0.6372866666666666,0.7975409226337289,0.7924156405084912,0.09150185506482869,0.9250305628777393,1.0942224633280697,0.971399506383331,0.08331431550124899,0.08325679567198005,0.017025040281634717,0.10474206210332641,0.14086970738107193,0.11359829954918386,0.15237390745894747,0.15250329439556365,0.029682906816021145,0.1901961908915827,0.26435458953270996,0.20393660661073434
conformal.retrospective_adjustment.cumulative.p00,conformal,retrospective_adjustment,cumulative,True,False,8b09949b27faa864c810efe6cdd4cd74169acf7fa355cf1769f22d7351f3e30b,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,5,68081,0.0,0.00011685519304477891,0.9077466666666667,0.0,0.0,0.0,0.00025719344956012195,0.0,0.00011451223889208384,0,0,0.40983133333333344,0.5901686666666666,0.8389652029324938,0.08221580812105408,0.15755249957179776,0.0,-4.000000000000122e-05,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00011557277707815342,0.0,0.002015687069133792,0.0,0.04,0.0011557277707815344,0.9077466666666667,0.92,0.06624793699093999,0.98,1.0,0.9920000000000001,0.5901686666666667,0.598,0.04302676939869979,0.6369999999999999,0.6509999999999999,0.6448933333333334,0.8389652029324939,0.8440555310611242,0.09775564698508643,0.981925946551318,1.116043040174134,1.0150844025872323,0.08221580812105408,0.08208999417961,0.01671943235671794,0.10346620305744862,0.13787305040199774,0.11223405269473422,0.15755249957179776,0.1570430228093982,0.029646233036117596,0.19512723902531573,0.26877005269639054,0.20800240449577218
conformal.retrospective_adjustment.cumulative.p01,conformal,retrospective_adjustment,cumulative,True,False,9eb19257176254404cd35f27499391642e071be6ce5ecb4b9dc4203217caf34a,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,17,64853,0.0,0.0003973076563522483,0.8647066666666666,0.0,0.0,0.00018513558957103786,0.000739699693404148,0.0,0.00011451223889208384,0,0,0.4374873333333334,0.5625126666666667,0.7975409226337289,0.08331732193148343,0.15238219364487124,0.0006666666666666666,-0.0009933333333333337,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00041453012644260474,0.0,0.004204893030987003,0.0,0.06896551724137931,0.004145301264426048,0.8647066666666666,0.88,0.08546956937348456,0.96,1.0,0.9802666666666668,0.5625126666666665,0.572,0.05541109852327018,0.6239999999999999,0.65,0.6372866666666666,0.7975409226337289,0.7924156405084912,0.09150185506482869,0.9250305628777393,1.0942224633280697,0.971399506383331,0.08331732193148343,0.08325679567198005,0.017028537722408654,0.10474206210332641,0.14086970738107193,0.11360923866604947,0.15238219364487124,0.15250329439556365,0.02968173191453958,0.1901961908915827,0.26435458953270996,0.20393660661073434
conformal.retrospective_adjustment.fresh.p00,conformal,retrospective_adjustment,fresh,True,False,db8ce2fcd07a5081493faacc7e1223d7dcbb3c1973f0c9fffd5ce9ed4699ad4b,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,5,68081,0.0,0.00011685519304477891,0.9077466666666667,0.0,0.0,0.0,0.00030546604909671596,0.0,0.00011451223889208384,0,0,0.40983133333333344,0.5901686666666666,0.8389652029324938,0.08221395011607499,0.15756508422475884,0.0,-4.000000000000122e-05,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00011557277707815342,0.0,0.002015687069133792,0.0,0.04,0.0011557277707815344,0.9077466666666667,0.92,0.06624793699093999,0.98,1.0,0.9920000000000001,0.5901686666666667,0.598,0.04302676939869979,0.6369999999999999,0.6509999999999999,0.6448933333333334,0.8389652029324939,0.8440555310611242,0.09775564698508643,0.981925946551318,1.116043040174134,1.0150844025872323,0.08221395011607499,0.08208999417961,0.016716027359718572,0.10346620305744862,0.13787305040199774,0.11223536283353709,0.15756508422475884,0.1570430228093982,0.029635695660865418,0.19512723902531573,0.26877005269639054,0.20800240788112848
conformal.retrospective_adjustment.fresh.p01,conformal,retrospective_adjustment,fresh,True,False,12243b6d2d92cda2b9b82feb5378fab4d2f3379baf0e501c9d230fb88e6418ef,1,0,2.2,4194304,0.15,0.1345,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,17,64853,0.0,0.0003973076563522483,0.8647066666666666,0.0,0.0,0.00016397183497335172,0.0006958493815152233,0.0,0.00011451223889208384,0,0,0.4374873333333334,0.5625126666666667,0.7975409226337289,0.08331431550124899,0.15237390745894747,0.0006666666666666666,-0.0009933333333333337,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00041453012644260474,0.0,0.004204893030987003,0.0,0.06896551724137931,0.004145301264426048,0.8647066666666666,0.88,0.08546956937348456,0.96,1.0,0.9802666666666668,0.5625126666666665,0.572,0.05541109852327018,0.6239999999999999,0.65,0.6372866666666666,0.7975409226337289,0.7924156405084912,0.09150185506482869,0.9250305628777393,1.0942224633280697,0.971399506383331,0.08331431550124899,0.08325679567198005,0.017025040281634717,0.10474206210332641,0.14086970738107193,0.11359829954918386,0.15237390745894747,0.15250329439556365,0.029682906816021145,0.1901961908915827,0.26435458953270996,0.20393660661073434
conformal.split_conformal.fixed.p00,conformal,split_conformal,fixed,True,False,a44604c1b68f8b1f776be66e15b7a0cbdee9a0e42ee93b10cfe469980c922dd3,1,0,1.8,2097152,0.0,0.09925,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,5,68081,0.0,0.00011685519304477891,0.9077466666666667,0.0,0.0,0.0,0.0003001111267572848,0.0,0.00011451223889208384,0,0,0.40983133333333344,0.5901686666666666,0.8389652029324938,0.08221395011607499,0.15756508422475884,0.0,-4.000000000000122e-05,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00011557277707815342,0.0,0.002015687069133792,0.0,0.04,0.0011557277707815344,0.9077466666666667,0.92,0.06624793699093999,0.98,1.0,0.9920000000000001,0.5901686666666667,0.598,0.04302676939869979,0.6369999999999999,0.6509999999999999,0.6448933333333334,0.8389652029324939,0.8440555310611242,0.09775564698508643,0.981925946551318,1.116043040174134,1.0150844025872323,0.08221395011607499,0.08208999417961,0.016716027359718572,0.10346620305744862,0.13787305040199774,0.11223536283353709,0.15756508422475884,0.1570430228093982,0.029635695660865418,0.19512723902531573,0.26877005269639054,0.20800240788112848
conformal.split_conformal.fixed.p01,conformal,split_conformal,fixed,True,False,45edbeb11249868254da532cd81f91eb4de90824490e6b657f64b464f32d827c,1,0,1.8,2097152,0.0,0.09925,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,0,17,64853,0.0,0.0003973076563522483,0.8647066666666666,0.0,0.0,0.0001642311183632056,0.0006987009607046886,0.0,0.00011451223889208384,0,0,0.4374873333333334,0.5625126666666667,0.7975409226337289,0.08331431550124899,0.15237390745894747,0.0006666666666666666,-0.0009933333333333337,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00041453012644260474,0.0,0.004204893030987003,0.0,0.06896551724137931,0.004145301264426048,0.8647066666666666,0.88,0.08546956937348456,0.96,1.0,0.9802666666666668,0.5625126666666665,0.572,0.05541109852327018,0.6239999999999999,0.65,0.6372866666666666,0.7975409226337289,0.7924156405084912,0.09150185506482869,0.9250305628777393,1.0942224633280697,0.971399506383331,0.08331431550124899,0.08325679567198005,0.017025040281634717,0.10474206210332641,0.14086970738107193,0.11359829954918386,0.15237390745894747,0.15250329439556365,0.029682906816021145,0.1901961908915827,0.26435458953270996,0.20393660661073434
critique_verifier.bounded_debate.fixed.p00,critique_verifier,bounded_debate,fixed,True,False,cc9d2da2967b5449cf94abf761e522dfda3ee8d25123a0b7b6e5e96aba1591f2,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,52,233,16497,0.0016143052278653918,0.005445451995886697,0.21996,0.0010414469626216438,0.002268390428424481,0.0045208352612771,0.006671568968515284,0.0012058681187254619,0.002116414384387713,7,4,0.848826,0.151174,0.21945668964744178,0.08602204357306246,0.18150969601789355,0.0033333333333333335,0.0026299999999999982,57,True,0.0016056722155262276,0.0,0.008989714374115158,0.0,0.1111111111111111,0.01605672215526228,0.00556413307602219,0.0,0.015116887576504636,0.02857142857142857,0.1111111111111111,0.04545579888837483,0.21996000000000004,0.22,0.06749813627056676,0.3,0.46,0.34653333333333336,0.151174,0.14300000000000002,0.04855789387250371,0.21,0.366,0.24763333333333332,0.21945668964744178,0.20487859679815668,0.0874992636346516,0.3411712738436951,0.6259642113281693,0.4034235585319862,0.08602204357306246,0.08469611614773215,0.017322859969357587,0.10780838276340497,0.17064740060208228,0.1198300250848263,0.18150969601789355,0.1800666900836654,0.030530952490593996,0.22030730849759972,0.31150188914678273,0.2379853117299073
critique_verifier.bounded_debate.fixed.p01,critique_verifier,bounded_debate,fixed,True,False,cc98608ca0607df2734f42aef5fe1122cd088d50ab6c52c13f9b8976ed0dd7f2,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,402,21,15615,0.012479821184651683,0.0004907918107880714,0.2082,0.01095665695114028,0.013857495823115257,0.0002554148566604811,0.0007507130757985365,0.011296098925332908,0.013752626409376804,57,35,0.8485566666666666,0.15144333333333335,0.21729553540677227,0.08602204357306246,0.18150969601789355,0.004,-1.999999999999839e-05,84,True,0.012828791906956296,0.0,0.026070543917480267,0.05,0.2,0.07632484713048747,0.0004933991344162405,0.0,0.004478624141294911,0.0,0.09090909090909091,0.004933991344162405,0.20820000000000005,0.2,0.06156806531528067,0.28,0.42,0.3208,0.15144333333333335,0.14300000000000002,0.05400455649500534,0.22099999999999997,0.4,0.2622466666666667,0.21729553540677232,0.2069635551324695,0.08449621379434423,0.3251129894744177,0.6946825267347815,0.39001842997639435,0.08602204357306246,0.08469611614773215,0.017322859969357587,0.10780838276340497,0.17064740060208228,0.1198300250848263,0.18150969601789355,0.1800666900836654,0.030530952490593996,0.22030730849759972,0.31150188914678273,0.2379853117299073
critique_verifier.critique_revise.fixed.p00,critique_verifier,critique_revise,fixed,True,False,dc448dacf94d9b57f5c77052fe88a0752acdafdb51fbf85475b851dcc65d381a,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,58,287,16678,0.001800571215696014,0.006707488080770309,0.22237333333333334,0.0012451190260278323,0.0024566583194016063,0.005818331440019215,0.00800646182378351,0.0013675243858263936,0.002327042241148893,6,6,0.8456906666666667,0.15430933333333335,0.22371355002208312,0.08675890996106117,0.18020092577772448,0.002,3.999999999999915e-05,72,True,0.0017435563758100314,0.0,0.009549319329123823,0.0,0.1111111111111111,0.017435563758100316,0.006890944075888228,0.0,0.01637774321314961,0.03333333333333333,0.13333333333333333,0.04814331529429921,0.22237333333333334,0.22,0.06633023912381307,0.3,0.48,0.34653333333333336,0.15430933333333333,0.14400000000000002,0.04873553439625844,0.22099999999999997,0.405,0.24935333333333332,0.22371355002208307,0.20626063112953627,0.08731790270530987,0.3453047908950545,0.6837720733987637,0.40328320968838244,0.08675890996106117,0.08493138574629816,0.017463938567453735,0.10908270382614187,0.16917409163129896,0.12059608853140505,0.18020092577772448,0.17823910198485338,0.03011530156784722,0.21992014772460428,0.28840690400963825,0.2365357828396081
critique_verifier.critique_revise.fixed.p01,critique_verifier,critique_revise,fixed,True,False,651a843d09a3b11ab5ff355869b0d6e9ccd20e8f488e63bd6cd7c6d257bd4674,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,402,30,15761,0.012479821184651683,0.0007011311582686735,0.21014666666666668,0.010828734169395194,0.014268468459928045,0.00041893480239571436,0.0011563773837610287,0.011296098925332908,0.013752626409376804,55,26,0.8475179999999999,0.152482,0.2186458540632637,0.08675890996106117,0.18020092577772448,0.004,-0.0028000000000000017,94,True,0.013057038283614318,0.0,0.026611690449036995,0.05263157894736842,0.15384615384615385,0.07906008430320806,0.0006964597149282282,0.0,0.005047315922421649,0.0,0.05555555555555555,0.006964597149282283,0.21014666666666668,0.2,0.06245407770692177,0.3,0.42,0.32386666666666664,0.152482,0.14300000000000002,0.05382562285752019,0.222,0.40099999999999997,0.26352666666666663,0.21864585406326367,0.20680406663728002,0.08364259435606197,0.3264438191682472,0.5745906635697523,0.38856453170598565,0.08675890996106117,0.08493138574629816,0.017463938567453735,0.10908270382614187,0.16917409163129896,0.12059608853140505,0.18020092577772448,0.17823910198485338,0.03011530156784722,0.21992014772460428,0.28840690400963825,0.2365357828396081
critique_verifier.single_judge.fixed.p00,critique_verifier,single_judge,fixed,True,False,a1755eb9baa27da774357a32499abdbc03ffcf8dc5c1b7edcd07a014c635581a,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,106,481,17244,0.003290699118340991,0.011241469570907731,0.22992,0.0025268036624400583,0.004227244503044137,0.009984113166583366,0.012692228105881746,0.0026949173714958044,0.0039786332875742444,13,9,0.8338319999999999,0.166168,0.2407307735374418,0.08975135935928923,0.17673462572320636,0.006666666666666667,-0.0024666666666666674,132,True,0.003502876861984318,0.0,0.01389101483201665,0.0,0.125,0.03502876861984317,0.01152463826806535,0.0,0.021341166515151038,0.041666666666666664,0.16666666666666666,0.061745144837711326,0.22991999999999999,0.22,0.06606860272978889,0.32,0.48,0.35159999999999997,0.166168,0.157,0.05177597682323338,0.235,0.387,0.26774000000000003,0.2407307735374418,0.22517189007325844,0.09239768292768814,0.3723190830345563,0.6372520838908546,0.4321655398394802,0.08975135935928923,0.08830664827035703,0.017827829716633364,0.11238966710266639,0.16868771343404912,0.12461836893912864,0.17673462572320636,0.17460264611272802,0.032735319681906266,0.2186392933459168,0.2853209077248269,0.23721884391229736
critique_verifier.single_judge.fixed.p01,critique_verifier,single_judge,fixed,True,False,93c5a4fc8789f2be4311e368497f0ae874467f3a2e84ff0c45773e0207c9e591,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,600,72,16299,0.018626598783062213,0.0016827147798448164,0.21732,0.016429971819038002,0.020857371907042302,0.0011546492539530834,0.0022731613962013292,0.01717814164686858,0.02016275632995724,94,42,0.8334553333333333,0.1665446666666667,0.2387518597879834,0.08975135935928923,0.17673462572320636,0.006666666666666667,-0.006073333333333333,144,True,0.019318831002688313,0.0,0.03409569076369827,0.06921182266009886,0.2222222222222222,0.10011693081663316,0.0017307496005726636,0.0,0.008278205918063695,0.0,0.08,0.017307496005726637,0.21732,0.22,0.061618321950536764,0.3,0.42,0.32826666666666665,0.16654466666666667,0.15600000000000003,0.060396125744031706,0.24400000000000002,0.48,0.29555333333333333,0.23875185978798338,0.22567829399805123,0.09292661320195006,0.3531353926180436,0.666979076466446,0.43181713426302204,0.08975135935928923,0.08830664827035703,0.017827829716633364,0.11238966710266639,0.16868771343404912,0.12461836893912864,0.17673462572320636,0.17460264611272802,0.032735319681906266,0.2186392933459168,0.2853209077248269,0.23721884391229736
critique_verifier.verifier_cascade.fixed.p00,critique_verifier,verifier_cascade,fixed,True,False,08669a24ade3a065cbcdeef3ccf6b7860d9d184c9327a67ab5577a54ff51a89d,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,35,204,16468,0.001086551595678629,0.004767691876226979,0.21957333333333334,0.0006490203895243279,0.001611192619533672,0.00394252280451564,0.005814810321603513,0.0007569360664470154,0.0015108094080996319,0,3,0.850804,0.14919600000000002,0.2164749935596706,0.08552202284737022,0.18187235972390203,0.0006666666666666666,0.00046666666666666677,48,True,0.0010440341407284251,0.0,0.007083569708119561,0.0,0.08333333333333333,0.01044034140728425,0.004985890217677713,0.0,0.013886189109934667,0.02857142857142857,0.09523809523809523,0.04244508006392227,0.21957333333333334,0.22,0.06634318318829416,0.3,0.5,0.3434666666666667,0.14919600000000002,0.14300000000000002,0.047114105290595655,0.209,0.365,0.23894666666666667,0.2164749935596706,0.201996491269394,0.08500081543475914,0.3345902602967342,0.6296657109503976,0.39120256333311654,0.08552202284737022,0.0836400864132212,0.017030348663227463,0.10774477381850091,0.16985642355984618,0.11847350353168473,0.18187235972390203,0.18083071427207253,0.030226870722344267,0.22209454046045368,0.31398797093555586,0.2385222693430144
critique_verifier.verifier_cascade.fixed.p01,critique_verifier,verifier_cascade,fixed,True,False,92259fd13eae8131a4cfd2de69d5861e3c5dc4bf6da76ff9ff854890bd7880b8,4,1024,25.0,8388608,0.0,0.825,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,402,15,15429,0.012479821184651683,0.00035056557913433673,0.20572,0.010862935019431084,0.01423357747653991,0.00011538097761955646,0.0005824930918302059,0.011296098925332908,0.013752626409376804,47,30,0.851262,0.148738,0.21322871334243812,0.08552202284737022,0.18187235972390203,0.004,-0.0025733333333333337,97,True,0.012692377877097406,0.0,0.026601749337075185,0.05,0.2,0.0781428447352773,0.00035847160472111164,0.0,0.0036568155522932752,0.0,0.05263157894736842,0.0035847160472111156,0.20572000000000001,0.2,0.06140207596924825,0.28,0.42,0.31573333333333325,0.148738,0.14300000000000002,0.05273872728839785,0.20910000000000015,0.4160000000000001,0.2554133333333333,0.2132287133424381,0.20278869659117002,0.08148208287130276,0.3174920218697923,0.6480108886924185,0.3774925098949466,0.08552202284737022,0.0836400864132212,0.017030348663227463,0.10774477381850091,0.16985642355984618,0.11847350353168473,0.18187235972390203,0.18083071427207253,0.030226870722344267,0.22209454046045368,0.31398797093555586,0.2385222693430144
drift.adwin.cumulative.p00,drift,adwin,cumulative,True,False,8a9b6a15404e1385db09523bfb65b216e9b78cce2f7bb17fe558cb35233f6e81,1,0,2.0,4194304,0.1,0.1325,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,789,161,62437,0.02449397739972681,0.003762737216041881,0.8324933333333333,0.021404421215540866,0.027273825195385636,0.002921393890398207,0.004535298961130544,0.022833395677116286,0.0262410428432156,74,38,0.4274793333333334,0.5725206666666666,0.8445952515876405,0.10895955784687127,0.14605844706457807,0.017333333333333333,0.001973333333333334,188,True,0.031035554595119738,0.0,0.06702516847765727,0.125,0.5,0.20164526612153116,0.003672077939891248,0.0,0.012601324448533797,0.0,0.13333333333333333,0.03672077939891248,0.8324933333333333,1.0,0.25013259807994287,1.0,1.0,1.0,0.5725206666666667,0.65,0.12474201740481121,0.65,0.7769999999999999,0.6567066666666667,0.8445952515876404,0.9205681724753978,0.2597669494770107,1.1087938036183393,1.1322739366594765,1.1149010802683044,0.10895955784687127,0.10727117974229874,0.024832942536590616,0.14209417427281035,0.19455745500430108,0.15639353951103582,0.14605844706457807,0.14413911881298175,0.03513079186487543,0.19311165996355242,0.2712914676524222,0.21145076144623587
